     Protons     Neutrons     Experimental BE              Experimental Error            Theory BE                   Theory Error
          48          46  -761.15391599999998       0.46999999999999997       -752.30403353438214        2.8873433651339659E-007
          48          47  -775.71291599999995       0.38000000000000000       -766.61427220673966        2.9623280356708814E-007
          48          48  -792.71191599999997       0.38400000000000001       -781.20095676867606        3.0169781017182757E-007
          48          49  -805.62691600000005       0.29099999999999998       -794.65538889073366        3.0853231959519710E-007
          48          50  -820.92082600000003        5.1841999999999999E-002  -808.39767184441610        3.1224237054991493E-007
          48          51  -831.28684299999998        1.5839999999999999E-003  -821.04021525246651        3.1544236240263692E-007
          48          52  -843.62161600000002        1.6999999999999999E-003  -833.98084245370524        3.1534295619645552E-007
          48          53  -853.33478100000002        1.5150000000000001E-003  -845.85236795085655        3.1389112353937937E-007
          48          54  -865.22927800000002        1.6320000000000000E-003  -858.03115246087111        3.0937366776587526E-007
          48          55  -874.29257800000005        1.8540000000000000E-003  -869.16974707499924        3.0324629615641493E-007
          48          56  -885.68060400000002        1.6639999999999999E-003  -880.62382000746686        2.9447398208649520E-007
          48          57  -894.11737600000004        1.3649999999999999E-003  -891.06502323447171        2.8422275543321048E-007
          48          58  -904.98700399999996        1.0600000000000000E-003  -901.82905910309830        2.7188008468697073E-007
          48          59  -912.91647300000000        1.7120000000000000E-003  -911.60607532642632        2.5855435599173123E-007
          48          60  -923.24996799999997        1.0800000000000000E-003  -921.71249487814828        2.4389003787557481E-007
          48          61  -930.57319199999995        1.5260000000000000E-003  -930.85638473130803        2.2924193307942459E-007
          48          62  -940.48816599999998        3.3000000000000000E-004  -940.33553785673894        2.1441690770244849E-007
          48          63  -947.46368500000005        3.3300000000000002E-004  -948.87539093371527        2.0143577713896242E-007
          48          64  -956.85767599999997        2.2400000000000000E-004  -957.75572191040760        1.9017717305428792E-007
          48          65  -963.39744700000006        2.2599999999999999E-004  -965.71881291945533        1.8366924739003564E-007
          48          66  -972.44039799999996        2.2800000000000001E-004  -974.02700995574776        1.8133811710214231E-007
          48          67  -978.58117600000003        6.8999999999999997E-004  -981.43894014671230        1.8662486182491421E-007
          48          68  -987.28051600000003        1.1600000000000000E-004  -989.20007094683422        1.9720150535515088E-007
          48          69  -993.05775700000004        1.0529999999999999E-003  -996.08489641406049        2.1578677697150609E-007
          48          70  -1001.4123280000000        1.9942000000000001E-002  -1003.3225312724575        2.3835749788542596E-007
          48          71  -1006.7590380000000        3.7723000000000000E-002  -1009.7028795387577        2.6736316582687422E-007
          48          72  -1014.8106759999999        3.7200000000000002E-003  -1016.4392032880526        2.9851263301414435E-007
          48          73  -1019.9984320000000        1.9360000000000000E-003  -1022.3363794053831        3.3455752085327818E-007
          48          74  -1027.6083679999999        2.3180000000000002E-003  -1028.5922933836355        3.7149570444525599E-007
          48          75  -1032.4815010000000        2.7060000000000001E-003  -1034.0263766390644        4.1233391957084516E-007
          48          76  -1039.8402560000000        2.9759999999999999E-003  -1039.8215917043342        4.5333775922099627E-007
          48          77  -1044.5580410000000        2.8750000000000000E-003  -1044.8115238922542        4.9763238064770581E-007
          48          78  -1051.5380379999999        2.5200000000000001E-003  -1050.1646453928938        5.4165870966375532E-007
          48          79  -1056.0999310000000        1.2064999999999999E-002  -1054.7283115034074        5.8858457667496839E-007
          48          80  -1062.6657080000000        7.2960000000000004E-003  -1059.6569170083449        6.3496272236831083E-007
          48          81  -1066.5533020000000        1.6770000000000000E-002  -1063.8112190849749        6.8397107146385697E-007
          48          82  -1072.6840960000000        2.2360000000000001E-002  -1068.3319295873823        7.3223653966855648E-007
          48          83  -1074.8568410000000       0.10244200000000001       -1072.0928544227279        7.8293450755075668E-007
          48          84  -1078.0239160000001       0.13200000000000001       -1076.2213996509854        8.3274368962029162E-007
          48          85  -1079.6749159999999       0.26600000000000001       -1079.6040809149486        8.8483255473663069E-007
          48          86  -1082.8359160000000       0.40200000000000002       -1083.3553593152008        9.3591784450386628E-007
          49          47  -774.27213200000006       0.47999999999999998       -765.40581792702142        2.9939781616855015E-007
          49          48  -791.65113199999996       0.38800000000000001       -780.45139974557299        2.9794042527712540E-007
          49          49  -806.38013200000000       0.29399999999999998       -794.36616877753920        3.1003282810648524E-007
          49          50  -821.93613200000004       0.29699999999999999       -808.55938074025187        3.0953237006481053E-007
          49          51  -832.94983200000001       0.18250000000000000       -821.65411690851022        3.1930920385310505E-007
          49          52  -845.31113200000004       0.20200000000000001       -835.03774024354368        3.1651437665696110E-007
          49          53  -855.47437400000001        4.5900000000000003E-003  -847.35337214363631        3.2219632649953871E-007
